node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
2,2026-01-27 04:00:00+00:00,5,"[0, 3, 8, 11, 180]",42.38381286706269,-71.09180584113923,-6.491,-14.040999,-9.743083,-15.386341,-11.322197,-19.052702,63.875,0.2,0.0,0.14,25.501621,10.23,44.375,1,2,0.6,1,-16.64100036621094,1,1,0,1,1
2,2026-01-28 04:00:00+00:00,5,"[0, 3, 8, 11, 180]",42.38381286706269,-71.09180584113923,-5.491,-13.841,-10.255582,-17.237364,-13.88208,-19.396357,57.583332,0.0,0.0,0.0,17.651016,11.23,37.375,0,1,0.6,0,-16.440999603271486,0,1,0,1,1
2,2026-01-29 04:00:00+00:00,5,"[0, 3, 8, 11, 180]",42.38381286706269,-71.09180584113923,-4.041,-16.640999,-10.361833,-17.93629,-13.279708,-21.838823,54.583332,0.0,0.0,0.0,19.917469,12.06,24.416666,0,1,0.6,0,-19.240998840332033,0,0,0,0,0
3,2026-01-21 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,-2.904,-13.604,-7.9727497,-15.013515,-6.3716693,-17.81346,58.625,0.0,0.0,0.0,18.331741,9.43,42.541668,0,1,0.6,0,-16.204000091552736,0,0,0,0,0
3,2026-01-22 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,7.5959997,-3.404,2.071,-4.9758067,-1.1068896,-9.710163,62.208332,2.5000002,1.5000001,0.70000005,26.959166,9.78,63.458332,1,2,0.6,1,-6.004000282287597,1,0,1,0,1
3,2026-01-23 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,0.946,-8.404,-3.1269166,-13.866483,-8.992016,-20.85976,44.083332,0.0,0.0,0.0,29.427662,8.94,37.25,0,1,0.6,0,-11.004000282287597,0,1,0,1,1
3,2026-01-24 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,-9.354,-15.704,-12.449834,-23.825964,-18.335848,-26.00322,38.458332,0.0,0.0,0.0,26.649727,11.51,10.791667,0,1,0.6,0,-18.304000473022462,0,0,0,0,0
3,2026-01-25 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,-2.954,-15.404,-11.324834,-16.394455,-4.0707912,-24.231659,68.083336,25.099998,7.7999997,12.110001,25.741888,3.26,75.458336,1,2,0.6,1,-18.003999328613283,1,0,0,0,1
3,2026-01-26 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,-2.354,-10.204,-8.124833,-9.897325,-3.045681,-11.810682,87.083336,14.600001,3.7999997,7.5600004,28.47643,2.85,99.458336,1,4,0.6,1,-12.80400047302246,1,1,0,1,1
3,2026-01-27 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,-6.504,-14.104,-9.77275,-15.496838,-11.481289,-19.151154,63.416668,0.2,0.0,0.14,26.758923,10.26,44.666668,1,2,0.6,1,-16.704000091552736,1,1,0,1,1
3,2026-01-28 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,-5.454,-14.504,-10.443583,-17.805853,-13.942604,-20.749937,55.625,0.0,0.0,0.0,16.87398,11.21,36.416668,0,1,0.6,0,-17.10399971008301,0,1,0,1,1
3,2026-01-29 04:00:00+00:00,4,"[0, 2, 13, 165]",42.397625518738074,-71.10497968407374,-4.054,-16.154,-10.3914995,-18.002275,-13.126066,-21.942575,54.375,0.0,0.0,0.0,20.008356,12.04,24.166666,0,1,0.6,0,-18.753999328613283,0,0,0,0,0
4,2026-01-21 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,-3.0,-13.25,-7.7812505,-15.017231,-6.2962055,-17.78411,57.625,0.0,0.0,0.0,17.418196,9.63,43.166668,0,1,0.6,0,-15.85,0,0,0,0,0
4,2026-01-22 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,7.85,-3.05,2.5124996,-5.0224175,-1.0042543,-10.600712,60.291668,2.5000002,1.7,0.56,28.162954,9.82,64.208336,1,2,0.6,1,-5.650000190734863,1,0,1,0,1
4,2026-01-23 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,1.3,-8.3,-2.8166668,-13.833013,-9.081817,-21.121721,43.166668,0.0,0.0,0.0,29.69727,9.01,39.625,0,1,0.6,0,-10.900000190734863,0,1,0,1,1
4,2026-01-24 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,-9.2,-15.5,-12.341666,-23.73757,-18.467712,-25.749363,38.375,0.0,0.0,0.0,27.362366,11.52,11.0,0,1,0.6,0,-18.1,0,0,0,0,0
4,2026-01-25 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,-2.95,-15.15,-11.225001,-16.331377,-4.0668283,-24.09031,68.0,26.2,7.9999995,12.740002,24.798225,3.35,75.208336,1,2,0.6,1,-17.749999618530275,1,0,0,0,1
4,2026-01-26 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,-2.2,-10.0,-7.96875,-9.6885195,-2.892565,-11.46812,87.458336,14.2,3.8999996,7.21,28.442278,2.72,99.5,1,4,0.6,1,-12.6,1,1,0,1,1
4,2026-01-27 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,-6.4,-13.95,-9.652083,-15.299684,-11.233382,-18.965757,63.875,0.2,0.0,0.14,25.501621,10.23,44.375,1,2,0.6,1,-16.549999809265138,1,1,0,1,1
4,2026-01-28 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,-5.4,-13.75,-10.164582,-17.151718,-13.794658,-19.311466,57.583332,0.0,0.0,0.0,17.651016,11.23,37.375,0,1,0.6,0,-16.35,0,1,0,1,1
4,2026-01-29 04:00:00+00:00,5,"[8, 11, 5, 6]",42.380529005281915,-71.09732558839693,-3.95,-16.55,-10.270833,-17.851095,-13.193164,-21.753695,54.583332,0.0,0.0,0.0,19.917469,12.06,24.416666,0,1,0.6,0,-19.14999923706055,0,0,0,0,0
5,2026-01-21 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,-2.9675,-13.2175,-7.74875,-14.986687,-6.2645926,-17.753561,57.625,0.0,0.0,0.0,17.418196,9.63,43.166668,0,1,0.6,0,-15.817499732971191,0,0,0,0,0
5,2026-01-22 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,7.8824997,-3.0175,2.545,-4.9918633,-0.972181,-10.570224,60.291668,2.5000002,1.7,0.56,28.162954,9.82,64.208336,1,2,0.6,1,-5.617499923706054,1,0,1,0,1
5,2026-01-23 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,1.3325,-8.2675,-2.7841666,-13.80342,-9.050722,-21.092943,43.166668,0.0,0.0,0.0,29.69727,9.01,39.625,0,1,0.6,0,-10.867499923706054,0,1,0,1,1
5,2026-01-24 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,-9.1675,-15.4675,-12.309166,-23.70819,-18.437468,-25.719893,38.375,0.0,0.0,0.0,27.362366,11.52,11.0,0,1,0.6,0,-18.067498779296876,0,0,0,0,0
5,2026-01-25 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,-2.9175,-15.117499,-11.1925,-16.300299,-4.0346303,-24.06048,68.0,26.2,7.9999995,12.740002,24.798225,3.35,75.208336,1,2,0.6,1,-17.717500305175783,1,0,0,0,1
5,2026-01-26 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,-2.1675,-9.9675,-7.93625,-9.656494,-2.8602514,-11.4360285,87.458336,14.2,3.8999996,7.21,28.442278,2.72,99.5,1,4,0.6,1,-12.567499732971191,1,1,0,1,1
5,2026-01-27 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,-6.3675003,-13.9175,-9.619584,-15.268735,-11.201662,-18.934706,63.875,0.2,0.0,0.14,25.501621,10.23,44.375,1,2,0.6,1,-16.51749954223633,1,1,0,1,1
5,2026-01-28 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,-5.3675003,-13.7175,-10.132082,-17.121132,-13.763435,-19.281147,57.583332,0.0,0.0,0.0,17.651016,11.23,37.375,0,1,0.6,0,-16.317499732971193,0,1,0,1,1
5,2026-01-29 04:00:00+00:00,5,"[4, 12, 6]",42.37676521303825,-71.09747701597861,-3.9175,-16.5175,-10.238333,-17.820673,-13.162254,-21.723291,54.583332,0.0,0.0,0.0,19.917469,12.06,24.416666,0,1,0.6,0,-19.117499923706056,0,0,0,0,0
6,2026-01-21 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,-2.9805,-13.2305,-7.7617507,-14.998904,-6.277237,-17.76578,57.625,0.0,0.0,0.0,17.418196,9.63,43.166668,0,1,0.6,0,-15.830500221252441,0,0,0,0,0
6,2026-01-22 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,7.8694997,-3.0305,2.5319998,-5.004085,-0.98501045,-10.582418,60.291668,2.5000002,1.7,0.56,28.162954,9.82,64.208336,1,2,0.6,1,-5.630499935150146,1,0,1,0,1
6,2026-01-23 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,1.3195,-8.2805,-2.7971666,-13.815255,-9.06316,-21.104456,43.166668,0.0,0.0,0.0,29.69727,9.01,39.625,0,1,0.6,0,-10.880500411987304,0,1,0,1,1
6,2026-01-24 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,-9.1805,-15.4805,-12.322166,-23.719942,-18.449564,-25.73168,38.375,0.0,0.0,0.0,27.362366,11.52,11.0,0,1,0.6,0,-18.080499267578126,0,0,0,0,0
6,2026-01-25 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,-2.9305,-15.1305,-11.205501,-16.31273,-4.047509,-24.07241,68.0,26.2,7.9999995,12.740002,24.798225,3.35,75.208336,1,2,0.6,1,-17.730500793457033,1,0,0,0,1
6,2026-01-26 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,-2.1805,-9.9805,-7.9492493,-9.669305,-2.8731768,-11.448865,87.458336,14.2,3.8999996,7.21,28.442278,2.72,99.5,1,4,0.6,1,-12.580500221252441,1,1,0,1,1
6,2026-01-27 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,-6.3805003,-13.9305,-9.632583,-15.281116,-11.214352,-18.947128,63.875,0.2,0.0,0.14,25.501621,10.23,44.375,1,2,0.6,1,-16.53050003051758,1,1,0,1,1
6,2026-01-28 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,-5.3805003,-13.7305,-10.145082,-17.133368,-13.775925,-19.293274,57.583332,0.0,0.0,0.0,17.651016,11.23,37.375,0,1,0.6,0,-16.330500221252443,0,1,0,1,1
6,2026-01-29 04:00:00+00:00,7,"[4, 5, 12, 21, 29]",42.37362184813671,-71.10027769846076,-3.9305,-16.530499,-10.251332,-17.832842,-13.17462,-21.735455,54.583332,0.0,0.0,0.0,19.917469,12.06,24.416666,0,1,0.6,0,-19.130498504638673,0,0,0,0,0
