node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
1,2026-01-28 04:00:00+00:00,9,"[2, 5, 38, 6, 81, 49, 83]",39.753384665411296,-86.16669952577894,-8.176,-21.675999,-15.034332,-21.216093,-14.929224,-26.838196,59.916668,0.0,0.0,0.0,18.25026,12.71,46.333332,0,2,0.6,1,-24.275998687744142,0,0,0,0,0
1,2026-01-29 04:00:00+00:00,9,"[2, 5, 38, 6, 81, 49, 83]",39.753384665411296,-86.16669952577894,-6.526,-22.425999,-14.730166,-21.167452,-13.177669,-29.61391,58.625,0.0,0.0,0.0,11.609651,11.31,51.25,0,2,0.6,1,-25.025998687744142,0,0,0,0,0
2,2026-01-21 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,7.515,-4.935,1.1108333,-8.36898,-0.83224237,-16.132864,49.458332,0.0,0.0,0.0,28.227304,8.12,55.958332,0,1,0.3,0,-7.234999942779541,0,0,1,0,0
2,2026-01-22 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,1.015,-6.185,-2.4724996,-10.937852,-7.117497,-13.236187,52.791668,0.0,0.0,0.0,24.798225,12.09,24.0,0,1,0.3,0,-8.484999465942384,0,0,0,0,0
2,2026-01-23 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,-5.085,-16.385,-11.512084,-19.56133,-10.841541,-23.956644,51.833332,0.0,0.0,0.0,18.59845,10.98,26.208334,0,1,0.3,0,-18.685000228881837,0,0,0,0,0
2,2026-01-24 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,-11.335,-16.835,-13.976666,-19.069475,-14.432107,-21.88147,66.166664,4.3,1.4000001,2.03,16.641972,4.67,84.708336,1,2,0.3,0,-19.134999084472657,0,0,0,0,0
2,2026-01-25 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,-9.785001,-14.185,-11.741252,-14.037076,-11.978724,-18.132284,83.125,20.9,6.7,9.94,19.826164,3.03,91.333336,1,4,0.3,1,-16.485001373291016,1,0,0,0,1
2,2026-01-26 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,-13.435,-17.935,-15.303752,-20.587324,-18.617035,-25.62806,64.125,0.0,0.0,0.0,19.523155,11.71,64.291664,0,1,0.3,0,-20.234999465942384,0,1,0,1,1
2,2026-01-27 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,-6.235,-17.285,-12.172502,-17.480154,-11.782054,-23.016739,64.791664,0.0,0.0,0.0,22.33161,9.88,39.583332,0,1,0.3,0,-19.58499984741211,0,0,0,0,0
2,2026-01-28 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,-8.085,-21.585,-14.943333,-21.12995,-14.842498,-26.751392,59.916668,0.0,0.0,0.0,18.25026,12.71,46.333332,0,2,0.3,0,-23.884999084472657,0,0,0,0,0
2,2026-01-29 04:00:00+00:00,3,"[1, 3, 5]",39.75430439999999,-86.1729019,-6.435,-22.335,-14.639167,-21.081512,-13.091277,-29.528744,58.625,0.0,0.0,0.0,11.609651,11.31,51.25,0,2,0.3,0,-24.634999084472657,0,0,0,0,0
3,2026-01-21 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,7.476,-4.974,1.0718334,-8.405009,-0.8688772,-16.168266,49.458332,0.0,0.0,0.0,28.227304,8.12,55.958332,0,1,0.6,0,-7.573999977111816,0,0,1,0,0
3,2026-01-22 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,0.976,-6.224,-2.5115,-10.974162,-7.1540465,-13.272093,52.791668,0.0,0.0,0.0,24.798225,12.09,24.0,0,1,0.6,0,-8.823999977111816,0,0,0,0,0
3,2026-01-23 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,-5.124,-16.424002,-11.551083,-19.597664,-10.878677,-23.99226,51.833332,0.0,0.0,0.0,18.59845,10.98,26.208334,0,1,0.6,0,-19.024001693725587,0,0,0,0,0
3,2026-01-24 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,-11.374,-16.874,-14.015667,-19.106764,-14.470284,-21.91857,66.166664,4.3,1.4000001,2.03,16.641972,4.67,84.708336,1,2,0.6,1,-19.474000549316408,1,0,0,0,1
