node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
2,2026-01-21 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,4.002,-5.048,0.46866682,-4.0104694,2.6711488,-14.076854,73.625,2.3999996,1.9000001,0.35,23.73271,2.16,71.125,1,3,0.3,1,-7.347999858856201,1,0,1,0,1
2,2026-01-22 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,5.102,-0.948,1.8165833,-6.4242325,2.3139658,-12.693623,57.125,0.0,0.0,0.0,14.021525,12.73,24.875,0,1,0.3,0,-3.2479999542236326,0,1,1,0,0
2,2026-01-23 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,0.052,-11.398,-4.7313337,-14.656048,-7.5667324,-21.528492,46.708332,0.0,0.0,0.0,19.35314,10.22,27.416666,0,1,0.3,0,-13.69799976348877,0,0,0,0,0
2,2026-01-24 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,-8.848,-12.548,-10.595917,-16.922468,-11.5499115,-20.878119,61.291668,3.4,0.9,1.75,17.22742,3.5,90.416664,1,2,0.3,0,-14.84800033569336,0,0,0,0,0
2,2026-01-25 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,-8.198,-11.798,-9.11675,-10.909333,-9.653432,-16.166342,86.958336,29.000004,8.400002,14.42,17.673029,2.28,91.291664,1,4,0.3,1,-14.09800033569336,1,0,0,0,1
2,2026-01-26 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,-10.098,-16.848,-12.548,-18.526405,-14.898606,-24.18498,61.833332,0.0,0.0,0.0,18.511143,13.56,35.666668,0,1,0.3,0,-19.147999572753907,0,1,0,1,1
2,2026-01-27 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,-2.348,-16.798,-9.239667,-15.507075,-10.150685,-23.928871,60.666668,0.0,0.0,0.0,18.161278,11.65,32.958332,0,2,0.3,0,-19.09800033569336,0,0,0,0,0
2,2026-01-28 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,-4.648,-15.648,-9.714667,-17.966919,-14.261042,-23.169205,51.208332,0.0,0.0,0.0,15.683776,13.15,24.208334,0,1,0.3,0,-17.947998809814454,0,0,0,0,0
2,2026-01-29 04:00:00+00:00,3,"[1, 4, 5]",38.261435500000005,-85.7347487,-2.498,-15.898,-7.6604996,-16.07281,-10.825802,-22.080093,51.666668,0.0,0.0,0.0,11.923557,11.38,66.625,0,1,0.3,0,-18.197998809814454,0,0,0,0,0
3,2026-01-21 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,4.0085,-5.0415,0.47516656,-4.004207,2.6775868,-14.070866,73.625,2.3999996,1.9000001,0.35,23.73271,2.16,71.125,1,3,0.6,1,-7.641500091552734,1,0,1,0,1
