node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,sunshine_duration,uv_index_max,precipitation_sum,snowfall_sum,rain_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max
23,2025-01-03 04:00:00+00:00,3,"[1, 11, 124]",47.6380267,-117.470708,1.4185,-0.4315,0.53099996,0.0,0.25,7.3000007,0.35000002,6.8,9.0,100.0,10.495713,19.44
23,2025-01-04 04:00:00+00:00,3,"[1, 11, 124]",47.6380267,-117.470708,2.7684999,-0.28149998,0.89350003,8785.707,0.85,4.9,1.4000001,2.8999999,9.0,84.0,9.290511,25.919998
23,2025-01-05 04:00:00+00:00,3,"[1, 11, 124]",47.6380267,-117.470708,3.2684999,1.3685,2.1435,0.0,0.2,4.7000003,0.0,4.7000003,11.0,81.0,7.9036193,21.599998
23,2025-01-06 04:00:00+00:00,3,"[1, 11, 124]",47.6380267,-117.470708,2.5685,0.3685,1.4747499,0.0,1.25,0.0,0.0,0.0,0.0,0.0,10.787993,15.4800005
23,2025-01-07 04:00:00+00:00,3,"[1, 11, 124]",47.6380267,-117.470708,1.7684999,0.118499994,0.77474993,0.0,1.8,0.0,0.0,0.0,0.0,0.0,5.692099,14.04
23,2025-01-08 04:00:00+00:00,3,"[1, 11, 124]",47.6380267,-117.470708,0.9185,-1.4315,0.16641672,0.0,1.0,1.4,0.7,0.39999992,2.0,41.0,7.8954163,22.68
2,2025-01-01 04:00:00+00:00,9,"[129, 67, 3, 9, 25, 95]",47.675020421687925,-117.24288788241823,1.178,-1.222,0.023833355,0.0,1.15,0.90000004,0.63,0.0,5.0,20.0,9.9571085,22.319998
2,2025-01-02 04:00:00+00:00,9,"[129, 67, 3, 9, 25, 95]",47.675020421687925,-117.24288788241823,2.778,-0.472,0.88008326,799.5982,0.95,0.90000004,0.0,0.90000004,5.0,43.0,8.287822,19.8
2,2025-01-03 04:00:00+00:00,9,"[129, 67, 3, 9, 25, 95]",47.675020421687925,-117.24288788241823,3.328,0.128,1.6280001,0.0,0.55,6.000001,0.0,6.000001,8.0,99.0,19.45333,36.0
2,2025-01-04 04:00:00+00:00,9,"[129, 67, 3, 9, 25, 95]",47.675020421687925,-117.24288788241823,3.4780002,0.428,1.6030002,18701.908,0.8,5.5,1.75,2.9999998,11.0,86.0,8.311245,21.599998
2,2025-01-05 04:00:00+00:00,9,"[129, 67, 3, 9, 25, 95]",47.675020421687925,-117.24288788241823,3.528,1.278,2.4550831,0.0,0.15,5.0000005,0.0,5.0000005,12.0,81.0,10.365251,20.519999
2,2025-01-06 04:00:00+00:00,9,"[129, 67, 3, 9, 25, 95]",47.675020421687925,-117.24288788241823,3.128,0.778,1.8363332,2869.1382,1.35,0.0,0.0,0.0,0.0,0.0,8.825508,13.679999
2,2025-01-07 04:00:00+00:00,9,"[129, 67, 3, 9, 25, 95]",47.675020421687925,-117.24288788241823,2.028,0.37800002,1.0613333,0.0,1.7,0.0,0.0,0.0,0.0,0.0,5.8048253,15.84
2,2025-01-08 04:00:00+00:00,9,"[129, 67, 3, 9, 25, 95]",47.675020421687925,-117.24288788241823,0.92800003,-0.17199999,0.39675,0.0,1.05,2.4,1.19,0.7000001,2.0,39.0,6.0347,20.880001
9,2025-01-01 04:00:00+00:00,10,"[2, 137, 10, 105, 115, 20, 19]",47.67760491369737,-117.28174033344942,1.013,-0.487,0.12966667,0.0,1.25,0.8,0.42000002,0.19999999,4.0,20.0,5.8048253,21.24
