node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
56,2026-01-26 05:00:00+00:00,3,"[0, 41, 57]",33.53724669999999,-101.8443261,-2.126,-18.976,0.0,0.0,0.0,18.129137,13.46
56,2026-01-27 05:00:00+00:00,3,"[0, 41, 57]",33.53724669999999,-101.8443261,7.274,-10.126,0.0,0.0,0.0,17.782688,12.42
56,2026-01-28 05:00:00+00:00,3,"[0, 41, 57]",33.53724669999999,-101.8443261,11.724,-8.576,0.0,0.0,0.0,24.216522,16.5
56,2026-01-29 05:00:00+00:00,3,"[0, 41, 57]",33.53724669999999,-101.8443261,13.774,2.124,0.0,0.0,0.0,32.305862,16.5
4,2026-01-21 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,13.1935,0.0935,0.0,0.0,0.0,28.410364,15.59
4,2026-01-22 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,14.1935,-2.7565,0.0,0.0,0.0,19.813087,14.77
4,2026-01-23 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,3.4935,-10.4565,3.2,1.3300002,1.3,29.179993,1.43
4,2026-01-24 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,-10.9065,-13.4065,6.4000006,3.22,1.8000002,21.38897,4.13
4,2026-01-25 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,-8.1565,-15.7565,2.3999999,1.2600001,0.5999999,22.691425,9.61
4,2026-01-26 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,-2.1065,-18.956501,0.0,0.0,0.0,18.129137,13.46
4,2026-01-27 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,7.2935004,-10.106501,0.0,0.0,0.0,17.782688,12.42
4,2026-01-28 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,11.7435,-8.5565,0.0,0.0,0.0,24.216522,16.5
4,2026-01-29 05:00:00+00:00,6,"[0, 10, 5]",33.52910386464579,-101.8326836612473,13.7935,2.1435,0.0,0.0,0.0,32.305862,16.5
97,2026-01-21 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,13.5,0.4,0.0,0.0,0.0,29.381382,15.59
97,2026-01-22 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,14.3,-1.85,0.0,0.0,0.0,18.532133,14.75
97,2026-01-23 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,3.65,-10.35,3.4999998,1.4000001,1.5000001,27.103003,1.3
97,2026-01-24 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,-10.9,-13.35,6.8,3.5000002,1.8000001,20.532627,3.57
97,2026-01-25 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,-7.8,-16.2,2.6,1.33,0.70000005,21.96,8.97
97,2026-01-26 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,-1.7,-20.3,0.0,0.0,0.0,16.65754,13.24
97,2026-01-27 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,6.95,-9.0,0.0,0.0,0.0,17.873554,12.41
97,2026-01-28 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,11.65,-8.15,0.0,0.0,0.0,23.4,16.49
97,2026-01-29 05:00:00+00:00,3,"[0, 47]",33.536038000000005,-101.8704185,13.65,2.7,0.0,0.0,0.0,30.312773,16.49
1,2026-01-21 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,13.1085005,-0.3915,0.0,0.0,0.0,29.749592,15.57
1,2026-01-22 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,14.0085,-2.5915,0.0,0.0,0.0,19.66536,14.77
1,2026-01-23 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,3.5585,-10.6915,3.6,1.47,1.4999999,31.826931,1.57
1,2026-01-24 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,-10.9915,-13.591499,7.1000004,3.8500001,1.6000001,25.86494,4.24
1,2026-01-25 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,-7.8915,-15.3914995,2.5,1.47,0.40000004,26.282465,9.67
1,2026-01-26 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,-1.6915,-19.9415,0.0,0.0,0.0,19.523155,12.49
1,2026-01-27 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,6.4585,-10.9915,0.0,0.0,0.0,17.227419,12.79
1,2026-01-28 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,11.5085,-9.5415,0.0,0.0,0.0,24.216522,16.46
1,2026-01-29 05:00:00+00:00,3,"[2, 14]",33.607018,-101.844939,13.4585,-0.3915,0.0,0.0,0.0,35.428463,16.47
