node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
36,2026-01-26 05:00:00+00:00,11,"[0, 37, 38, 73, 42, 74, 44, 21, 93]",39.9746875249551,-75.20218696350439,-3.5065,-8.3065,0.0,0.0,0.0,24.627787,10.08
36,2026-01-27 05:00:00+00:00,11,"[0, 37, 38, 73, 42, 74, 44, 21, 93]",39.9746875249551,-75.20218696350439,-5.2064996,-11.0065,0.0,0.0,0.0,20.316889,11.09
36,2026-01-28 05:00:00+00:00,11,"[0, 37, 38, 73, 42, 74, 44, 21, 93]",39.9746875249551,-75.20218696350439,-5.6064997,-11.9065,0.0,0.0,0.0,15.986595,12.33
36,2026-01-29 05:00:00+00:00,11,"[0, 37, 38, 73, 42, 74, 44, 21, 93]",39.9746875249551,-75.20218696350439,-5.6565,-14.5065,0.0,0.0,0.0,22.319998,12.77
104,2026-01-21 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,3.5219998,-12.978,0.0,0.0,0.0,23.587555,9.63
104,2026-01-22 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,10.222,2.0219998,0.0,0.0,0.0,24.40046,10.49
104,2026-01-23 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,3.722,-6.8780003,0.0,0.0,0.0,35.406506,9.77
104,2026-01-24 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,-7.478,-12.428,0.0,0.0,0.0,26.044699,10.36
104,2026-01-25 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,-6.428,-10.778,40.199997,18.13,14.299998,22.33161,2.32
104,2026-01-26 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,-3.4780002,-8.628,0.0,0.0,0.0,24.448214,10.16
104,2026-01-27 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,-5.228,-10.828,0.0,0.0,0.0,20.497883,11.54
104,2026-01-28 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,-5.578,-12.328,0.0,0.0,0.0,15.986595,12.42
104,2026-01-29 05:00:00+00:00,4,"[0, 2, 100, 103]",39.971295994012486,-75.15746466105391,-5.578,-14.778,0.0,0.0,0.0,22.319998,12.72
100,2026-01-21 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,3.4699998,-13.03,0.0,0.0,0.0,23.587555,9.63
100,2026-01-22 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,10.17,1.9699999,0.0,0.0,0.0,24.40046,10.49
100,2026-01-23 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,3.67,-6.9300003,0.0,0.0,0.0,35.406506,9.77
100,2026-01-24 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,-7.53,-12.4800005,0.0,0.0,0.0,26.044699,10.36
100,2026-01-25 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,-6.48,-10.83,40.199997,18.13,14.299998,22.33161,2.32
