node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
3,2025-01-05 05:00:00+00:00,47.6740976,-117.2319357,3.4955,1.2455001,2.4205,5.0000005,0,98,82,3.064071,-1.4882212
3,2025-01-06 05:00:00+00:00,47.6740976,-117.2319357,3.0955,0.74549997,1.7559167,0,0,100,81,1.3179501,-2.1434462
3,2025-01-07 05:00:00+00:00,47.6740976,-117.2319357,1.9955001,0.34550002,1.0225834,0,0,95,80,0.13533495,-2.6529038
3,2025-01-08 05:00:00+00:00,47.6740976,-117.2319357,0.8955,-0.20449999,0.33716664,2.4,1.19,97,86,-0.2674795,-1.2800899
25,2025-01-01 05:00:00+00:00,47.67326009,-117.2177468,1.1325,-1.2674999,-0.01958336,0.90000004,0.63,98,82,0.16119713,-3.9455748
25,2025-01-02 05:00:00+00:00,47.67326009,-117.2177468,2.7325,-0.51750004,0.8804167,0.90000004,0,99,86,1.2175348,-1.4098278
25,2025-01-03 05:00:00+00:00,47.67326009,-117.2177468,3.2825,0.082499996,1.58875,7.100001,0.21000001,97,88,1.642844,-1.2144924
25,2025-01-04 05:00:00+00:00,47.67326009,-117.2177468,3.4325001,0.3825,1.5908333,4.3999996,1.5400001,99,86,2.1070771,-0.17584604
25,2025-01-05 05:00:00+00:00,47.67326009,-117.2177468,3.4825,1.2325001,2.4075,5.0000005,0,98,82,3.0511162,-1.5009317
25,2025-01-06 05:00:00+00:00,47.67326009,-117.2177468,3.0825,0.73249996,1.7429166,0,0,100,81,1.3051057,-2.1561399
25,2025-01-07 05:00:00+00:00,47.67326009,-117.2177468,1.9825001,0.3325,1.0095834,0,0,95,80,0.122410506,-2.6655803
25,2025-01-08 05:00:00+00:00,47.67326009,-117.2177468,0.88250005,-0.2175,0.32416663,2.4,1.19,97,86,-0.2804194,-1.2928696
95,2025-01-01 05:00:00+00:00,47.68987015,-117.2392084,1.0335,-0.81650007,0.17725001,0.70000005,0.49,98,71,-0.021175602,-5.3222313
95,2025-01-02 05:00:00+00:00,47.68987015,-117.2392084,2.6335,-0.21650001,1.0314167,0.90000004,0,95,84,0.86903685,-1.464637
95,2025-01-03 05:00:00+00:00,47.68987015,-117.2392084,3.6335,0.43350002,1.8730831,7.8,0.28,98,85,1.8309094,-1.3227917
95,2025-01-04 05:00:00+00:00,47.68987015,-117.2392084,3.4335,0.4835,1.6376666,4.9999995,2.17,99,78,2.11108,-0.32672462
95,2025-01-05 05:00:00+00:00,47.68987015,-117.2392084,3.7335,2.2835,2.8918333,5.6000004,0,100,91,3.2335,1.5096688
95,2025-01-06 05:00:00+00:00,47.68987015,-117.2392084,3.0835001,0.7835,1.9876667,0,0,100,82,2.6535106,-1.9399487
95,2025-01-07 05:00:00+00:00,47.68987015,-117.2392084,1.9334999,0.4835,1.0814166,0,0,94,79,0.07672138,-2.7367847
95,2025-01-08 05:00:00+00:00,47.68987015,-117.2392084,1.0835,-0.21650001,0.33974996,2.8,1.3299999,98,85,-0.045300703,-1.1568311
67,2025-01-01 05:00:00+00:00,47.66428535,-117.2397244,0.99600005,-1.4039999,-0.1560833,0.90000004,0.63,98,82,0.025168749,-4.079068
67,2025-01-02 05:00:00+00:00,47.66428535,-117.2397244,2.596,-0.65400004,0.7439167,0.90000004,0,99,86,1.0821618,-1.5448799
67,2025-01-03 05:00:00+00:00,47.66428535,-117.2397244,3.146,-0.054,1.4522501,7.100001,0.21000001,97,88,1.5081547,-1.3493739
67,2025-01-04 05:00:00+00:00,47.66428535,-117.2397244,3.296,0.24599999,1.4543332,4.3999996,1.5400001,99,86,1.9718765,-0.3115535
67,2025-01-05 05:00:00+00:00,47.66428535,-117.2397244,3.346,1.0960001,2.2709997,5.0000005,0,98,82,2.9150934,-1.6343949
67,2025-01-06 05:00:00+00:00,47.66428535,-117.2397244,2.9459999,0.59599996,1.6064167,0,0,100,81,1.1702412,-2.289425
67,2025-01-07 05:00:00+00:00,47.66428535,-117.2397244,1.8460001,0.19600001,0.8730833,0,0,95,80,-0.013295962,-2.7986844
67,2025-01-08 05:00:00+00:00,47.66428535,-117.2397244,0.74600005,-0.354,0.1876667,2.4,1.19,97,86,-0.41628876,-1.4270562
4,2025-01-01 05:00:00+00:00,47.68325078,-117.4498455,1.0845,-0.4655,0.18450002,1.2,0.63,99,91,0.2192582,-1.1111652
4,2025-01-02 05:00:00+00:00,47.68325078,-117.4498455,2.0345001,-0.4655,0.70950013,0.70000005,0.07,98,92,0.8709295,-1.3124979
