node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
190929875,2025-01-02 05:00:00+00:00,39.0840412,-94.5687845,7.078,-1.422,2.9175835,0.0,0.0,85.0,52.0,-0.3285556,-6.955214
190929875,2025-01-03 05:00:00+00:00,39.0840412,-94.5687845,1.178,-5.572,-1.9990832,0.0,0.0,91.0,63.0,-3.5764732,-7.6879597
190929875,2025-01-04 05:00:00+00:00,39.0840412,-94.5687845,-2.222,-4.422,-3.6990833,3.3,1.26,94.0,65.0,-5.0430117,-9.584763
190929875,2025-01-05 05:00:00+00:00,39.0840412,-94.5687845,-4.572,-9.772,-7.1824164,27.099998,13.23,95.0,83.0,-5.390611,-11.772155
190929875,2025-01-06 05:00:00+00:00,39.0840412,-94.5687845,-8.072,-12.822,-10.301167,0.3,0.21000001,82.0,66.0,-11.266311,-17.323368
190929875,2025-01-07 05:00:00+00:00,39.0840412,-94.5687845,-5.1219997,-17.422,-11.509499,0.0,0.0,91.0,49.0,-11.1222925,-25.127645
190929875,2025-01-08 05:00:00+00:00,39.0840412,-94.5687845,-6.272,-12.172,-9.363667,0.0,0.0,89.0,66.0,-9.977959,-16.511501
190929881,2025-01-01 05:00:00+00:00,39.0826212,-94.5664442,4.915,-2.435,0.50041676,0.0,0.0,77.0,54.0,-2.5647066,-7.5847445
190929881,2025-01-02 05:00:00+00:00,39.0826212,-94.5664442,7.065,-1.435,2.9045832,0.0,0.0,85.0,52.0,-0.34109634,-6.967625
190929881,2025-01-03 05:00:00+00:00,39.0826212,-94.5664442,1.165,-5.585,-2.0120833,0.0,0.0,91.0,63.0,-3.5891688,-7.7003293
190929881,2025-01-04 05:00:00+00:00,39.0826212,-94.5664442,-2.235,-4.435,-3.712083,3.3,1.26,94.0,65.0,-5.055923,-9.597159
190929881,2025-01-05 05:00:00+00:00,39.0826212,-94.5664442,-4.585,-9.785001,-7.195417,27.099998,13.23,95.0,83.0,-5.403523,-11.784895
190929881,2025-01-06 05:00:00+00:00,39.0826212,-94.5664442,-8.085,-12.835,-10.314167,0.3,0.21000001,82.0,66.0,-11.278982,-17.335865
190929881,2025-01-07 05:00:00+00:00,39.0826212,-94.5664442,-5.1349998,-17.435,-11.522499,0.0,0.0,91.0,49.0,-11.13465,-25.139717
190929881,2025-01-08 05:00:00+00:00,39.0826212,-94.5664442,-6.285,-12.185,-9.376667,0.0,0.0,89.0,66.0,-9.990555,-16.523937
190930398,2025-01-01 05:00:00+00:00,39.0957237,-94.5639817,4.8345,-1.7155,0.59075004,0.0,0.0,77.0,54.0,-2.320735,-6.6626
190930398,2025-01-02 05:00:00+00:00,39.0957237,-94.5639817,6.5344996,-1.1655,2.4824169,0.0,0.0,89.0,60.0,0.63531524,-7.1108727
190930398,2025-01-03 05:00:00+00:00,39.0957237,-94.5639817,0.9845,-5.7155004,-1.9425832,0.0,0.0,92.0,67.0,-3.119457,-6.895181
190930398,2025-01-04 05:00:00+00:00,39.0957237,-94.5639817,-1.3155,-4.5655003,-3.5279999,3.3,1.19,94.0,65.0,-4.6578083,-8.727926
190930398,2025-01-05 05:00:00+00:00,39.0957237,-94.5639817,-4.5655003,-9.6154995,-7.144667,26.300001,12.81,95.0,83.0,-5.384156,-11.716785
190930398,2025-01-06 05:00:00+00:00,39.0957237,-94.5639817,-7.9155,-13.2655,-10.488417,0.3,0.21000001,84.0,59.0,-11.12553,-19.06962
190930398,2025-01-07 05:00:00+00:00,39.0957237,-94.5639817,-5.2155004,-17.615501,-11.617583,0.0,0.0,91.0,45.0,-11.364305,-25.831432
190930398,2025-01-08 05:00:00+00:00,39.0957237,-94.5639817,-6.3155003,-12.315499,-9.442582,0.0,0.0,90.0,63.0,-9.949125,-16.313982
190934939,2025-01-01 05:00:00+00:00,39.0738189,-94.5619179,4.811,-2.539,0.39641675,0.0,0.0,77.0,54.0,-2.6635618,-7.684217
190934939,2025-01-02 05:00:00+00:00,39.0738189,-94.5619179,6.961,-1.539,2.8005831,0.0,0.0,85.0,52.0,-0.4414214,-7.0669184
190934939,2025-01-03 05:00:00+00:00,39.0738189,-94.5619179,1.061,-5.689,-2.1160834,0.0,0.0,91.0,63.0,-3.690734,-7.7992926
190934939,2025-01-04 05:00:00+00:00,39.0738189,-94.5619179,-2.339,-4.539,-3.8160832,3.3,1.26,94.0,65.0,-5.1592093,-9.696336
190934939,2025-01-05 05:00:00+00:00,39.0738189,-94.5619179,-4.689,-9.889,-7.299417,27.099998,13.23,95.0,83.0,-5.5068097,-11.886813
190934939,2025-01-06 05:00:00+00:00,39.0738189,-94.5619179,-8.188999,-12.938999,-10.418166,0.3,0.21000001,82.0,66.0,-11.380345,-17.435837
190934939,2025-01-07 05:00:00+00:00,39.0738189,-94.5619179,-5.239,-17.539,-11.6265,0.0,0.0,91.0,49.0,-11.233513,-25.236307
190934939,2025-01-08 05:00:00+00:00,39.0738189,-94.5619179,-6.389,-12.289,-9.480666,0.0,0.0,89.0,66.0,-10.091325,-16.623419
190934942,2025-01-01 05:00:00+00:00,39.0836018,-94.56617,4.8954997,-2.4545,0.48091662,0.0,0.0,77.0,54.0,-2.583242,-7.603395
190934942,2025-01-02 05:00:00+00:00,39.0836018,-94.56617,7.0455,-1.4545,2.8850834,0.0,0.0,85.0,52.0,-0.35990706,-6.9862432
190934942,2025-01-03 05:00:00+00:00,39.0836018,-94.56617,1.1455001,-5.6045003,-2.0315835,0.0,0.0,91.0,63.0,-3.6082122,-7.718885
190934942,2025-01-04 05:00:00+00:00,39.0836018,-94.56617,-2.2545,-4.4545,-3.7315829,3.3,1.26,94.0,65.0,-5.0752892,-9.615756
190934942,2025-01-05 05:00:00+00:00,39.0836018,-94.56617,-4.6045003,-9.804501,-7.2149167,27.099998,13.23,95.0,83.0,-5.4228888,-11.804006
190934942,2025-01-06 05:00:00+00:00,39.0836018,-94.56617,-8.1045,-12.8545,-10.333667,0.3,0.21000001,82.0,66.0,-11.297988,-17.354607
190934942,2025-01-07 05:00:00+00:00,39.0836018,-94.56617,-5.1545,-17.4545,-11.542,0.0,0.0,91.0,49.0,-11.153188,-25.15783
190934942,2025-01-08 05:00:00+00:00,39.0836018,-94.56617,-6.3045,-12.2045,-9.396167,0.0,0.0,89.0,66.0,-10.009448,-16.542591
190934951,2025-01-01 05:00:00+00:00,39.083398,-94.565792,4.9084997,-2.4415,0.49391666,0.0,0.0,77.0,54.0,-2.5708852,-7.590961
190934951,2025-01-02 05:00:00+00:00,39.083398,-94.565792,7.0585,-1.4415,2.8980834,0.0,0.0,85.0,52.0,-0.34736666,-6.973831
190934951,2025-01-03 05:00:00+00:00,39.083398,-94.565792,1.1585001,-5.5915003,-2.0185835,0.0,0.0,91.0,63.0,-3.5955167,-7.7065144
190934951,2025-01-04 05:00:00+00:00,39.083398,-94.565792,-2.2415,-4.4415,-3.7185833,3.3,1.26,94.0,65.0,-5.0623784,-9.603358
190934951,2025-01-05 05:00:00+00:00,39.083398,-94.565792,-4.5915003,-9.7915,-7.201917,27.099998,13.23,95.0,83.0,-5.4099784,-11.7912655
